mid,tie,w_poss,l_poss
Lokeren-Charleroi-October-21-2017-Belgian-First-Division-A,True,35,65
Eupen-Mechelen-October-21-2017-Belgian-First-Division-A,False,45,55
Sint-Truiden-Oostende-October-21-2017-Belgian-First-Division-A,False,52,48
Kortrijk-Gent-October-21-2017-Belgian-First-Division-A,True,27,73
Club-Brugge-Antwerp-October-22-2017-Belgian-First-Division-A,False,56,44
Anderlecht-Genk-October-22-2017-Belgian-First-Division-A,False,40,60
Zulte-Waregem-Waasland-Beveren-October-22-2017-Belgian-First-Division-A,False,47,53
Gent-Eupen-October-24-2017-Belgian-First-Division-A,False,48,52
Mechelen-Lokeren-October-24-2017-Belgian-First-Division-A,False,44,56
Oostende-Charleroi-October-24-2017-Belgian-First-Division-A,False,35,65
Waasland-Beveren-Kortrijk-October-25-2017-Belgian-First-Division-A,False,64,36
Anderlecht-Zulte-Waregem-October-25-2017-Belgian-First-Division-A,False,56,44
Genk-Club-Brugge-October-25-2017-Belgian-First-Division-A,False,44,56
Sint-Truiden-Excel-Mouscron-October-26-2017-Belgian-First-Division-A,False,58,42
Antwerp-Standard-Liege-October-26-2017-Belgian-First-Division-A,True,50,50
Charleroi-Gent-October-27-2017-Belgian-First-Division-A,False,36,64
Eupen-Anderlecht-October-28-2017-Belgian-First-Division-A,False,49,51
Zulte-Waregem-Mechelen-October-28-2017-Belgian-First-Division-A,False,54,46
Lokeren-Oostende-October-28-2017-Belgian-First-Division-A,False,37,63
Kortrijk-Genk-October-28-2017-Belgian-First-Division-A,True,43,57
Club-Brugge-Sint-Truiden-October-29-2017-Belgian-First-Division-A,False,60,40
Standard-Liege-Waasland-Beveren-October-29-2017-Belgian-First-Division-A,False,52,48
Excel-Mouscron-Antwerp-October-29-2017-Belgian-First-Division-A,True,46,54
Gent-Standard-Liege-November-3-2017-Belgian-First-Division-A,False,48,52
Genk-Lokeren-November-4-2017-Belgian-First-Division-A,True,68,32
Sint-Truiden-Eupen-November-4-2017-Belgian-First-Division-A,True,49,51
Mechelen-Kortrijk-November-4-2017-Belgian-First-Division-A,False,54,46
Waasland-Beveren-Excel-Mouscron-November-4-2017-Belgian-First-Division-A,False,40,60
Antwerp-Charleroi-November-5-2017-Belgian-First-Division-A,False,43,57
Anderlecht-Club-Brugge-November-5-2017-Belgian-First-Division-A,True,53,47
Oostende-Zulte-Waregem-November-5-2017-Belgian-First-Division-A,False,30,70
Charleroi-Mechelen-November-17-2017-Belgian-First-Division-A,False,48,52
Excel-Mouscron-Anderlecht-November-18-2017-Belgian-First-Division-A,False,65,35
Eupen-Antwerp-November-18-2017-Belgian-First-Division-A,False,48,52
Kortrijk-Sint-Truiden-November-18-2017-Belgian-First-Division-A,False,44,56
Standard-Liege-Oostende-November-18-2017-Belgian-First-Division-A,True,61,39
Zulte-Waregem-Genk-November-19-2017-Belgian-First-Division-A,False,45,55
Club-Brugge-Waasland-Beveren-November-19-2017-Belgian-First-Division-A,False,61,39
Lokeren-Gent-November-19-2017-Belgian-First-Division-A,False,58,42
Gent-Excel-Mouscron-November-24-2017-Belgian-First-Division-A,False,58,42
Antwerp-Mechelen-November-25-2017-Belgian-First-Division-A,True,56,44
Oostende-Eupen-November-25-2017-Belgian-First-Division-A,False,43,57
Sint-Truiden-Lokeren-November-25-2017-Belgian-First-Division-A,True,64,36
Waasland-Beveren-Charleroi-November-25-2017-Belgian-First-Division-A,False,35,65
Genk-Standard-Liege-November-26-2017-Belgian-First-Division-A,False,43,57
Anderlecht-Kortrijk-November-26-2017-Belgian-First-Division-A,False,59,41
Club-Brugge-Zulte-Waregem-November-26-2017-Belgian-First-Division-A,False,67,33
