mid,tie,w_poss,l_poss
FC-Kansas-City-Sky-Blue-FC-September-4-2016-NWSL,False,50,51
Chicago-Red-Stars-Seattle-Reign-FC-September-4-2016-NWSL,True,39,61
Houston-Dash-Orlando-Pride-September-3-2016-NWSL,False,49,51
Boston-Breakers-Western-New-York-Flash-September-7-2016-NWSL,True,47,53
Washington-Spirit-Seattle-Reign-FC-September-7-2016-NWSL,False,48,53
Sky-Blue-FC-Orlando-Pride-September-7-2016-NWSL,True,42,58
Chicago-Red-Stars-FC-Kansas-City-September-7-2016-NWSL,False,48,52
Portland-Thorns-FC-Houston-Dash-September-7-2016-NWSL,False,58,42
Orlando-Pride-Sky-Blue-FC-September-10-2016-NWSL,False,53,47
FC-Kansas-City-Chicago-Red-Stars-September-11-2016-NWSL,True,58,42
Houston-Dash-Boston-Breakers-September-11-2016-NWSL,False,66,34
Portland-Thorns-FC-Western-New-York-Flash-September-11-2016-NWSL,False,65,36
Seattle-Reign-FC-Washington-Spirit-September-11-2016-NWSL,False,61,39
Orlando-Pride-FC-Kansas-City-September-24-2016-NWSL,False,41,60
Boston-Breakers-Western-New-York-Flash-September-24-2016-NWSL,False,43,57
Sky-Blue-FC-Portland-Thorns-FC-September-25-2016-NWSL,False,62,38
Chicago-Red-Stars-Washington-Spirit-September-24-2016-NWSL,False,31,69
Houston-Dash-Seattle-Reign-FC-September-25-2016-NWSL,False,56,44
Washington-Spirit-Chicago-Red-Stars-September-30-2016-NWSL,False,55,45
Portland-Thorns-FC-Western-New-York-Flash-October-2-2016-NWSL,False,41,59
Washington-Spirit-Western-New-York-Flash-October-9-2016-NWSL,True,58,42
North-Carolina-Courage-Chicago-Red-Stars-April-13-2019-NWSL,True,60,40
Washington-Spirit-Sky-Blue-FC-April-13-2019-NWSL,False,60,40
Orlando-Pride-Portland-Thorns-FC-April-14-2019-NWSL,False,47,53
Houston-Dash-Reign-FC-April-14-2019-NWSL,True,54,46
North-Carolina-Courage-Orlando-Pride-April-17-2019-NWSL,False,53,47
Chicago-Red-Stars-Portland-Thorns-FC-April-20-2019-NWSL,True,51,49
Sky-Blue-FC-Houston-Dash-April-20-2019-NWSL,False,54,46
Utah-Royals-FC-Washington-Spirit-April-20-2019-NWSL,False,48,52
Reign-FC-Orlando-Pride-April-21-2019-NWSL,True,54,46
Orlando-Pride-Utah-Royals-FC-April-27-2019-NWSL,False,55,45
Chicago-Red-Stars-Reign-FC-April-28-2019-NWSL,False,47,53
Houston-Dash-North-Carolina-Courage-April-28-2019-NWSL,False,58,42
Sky-Blue-FC-Portland-Thorns-FC-April-28-2019-NWSL,True,43,57
North-Carolina-Courage-Sky-Blue-FC-May-4-2019-NWSL,True,58,42
Washington-Spirit-Reign-FC-May-4-2019-NWSL,True,49,51
Utah-Royals-FC-Chicago-Red-Stars-May-3-2019-NWSL,False,56,44
Houston-Dash-Orlando-Pride-May-5-2019-NWSL,False,47,53
Utah-Royals-FC-Houston-Dash-May-11-2019-NWSL,False,36,64
Sky-Blue-FC-Washington-Spirit-May-11-2019-NWSL,False,59,41
Orlando-Pride-Portland-Thorns-FC-May-11-2019-NWSL,False,50,50
Chicago-Red-Stars-North-Carolina-Courage-May-12-2019-NWSL,False,46,54
Reign-FC-Sky-Blue-FC-May-18-2019-NWSL,False,54,46
Washington-Spirit-Portland-Thorns-FC-May-18-2019-NWSL,False,46,54
North-Carolina-Courage-Utah-Royals-FC-May-19-2019-NWSL,True,54,46
Houston-Dash-Chicago-Red-Stars-May-19-2019-NWSL,False,50,50
Sky-Blue-FC-Portland-Thorns-FC-May-25-2019-NWSL,False,51,49
Chicago-Red-Stars-Washington-Spirit-May-26-2019-NWSL,False,52,48
Utah-Royals-FC-Orlando-Pride-May-25-2019-NWSL,False,59,41
Reign-FC-North-Carolina-Courage-May-27-2019-NWSL,False,44,56
Washington-Spirit-Utah-Royals-FC-June-1-2019-NWSL,False,62,38
Orlando-Pride-North-Carolina-Courage-June-1-2019-NWSL,False,58,42
Reign-FC-Houston-Dash-June-2-2019-NWSL,True,50,50
Portland-Thorns-FC-Chicago-Red-Stars-June-2-2019-NWSL,False,41,59
North-Carolina-Courage-Portland-Thorns-FC-June-15-2019-NWSL,True,65,35
Reign-FC-Washington-Spirit-June-15-2019-NWSL,True,52,48
Houston-Dash-Orlando-Pride-June-15-2019-NWSL,True,56,44
Utah-Royals-FC-Sky-Blue-FC-June-15-2019-NWSL,False,48,52
Washington-Spirit-Houston-Dash-June-22-2019-NWSL,True,63,37
Sky-Blue-FC-Orlando-Pride-June-22-2019-NWSL,False,44,56
Portland-Thorns-FC-Utah-Royals-FC-June-21-2019-NWSL,True,45,55
Chicago-Red-Stars-Reign-FC-June-23-2019-NWSL,False,52,48
Washington-Spirit-North-Carolina-Courage-June-29-2019-NWSL,False,47,53
Utah-Royals-FC-Reign-FC-June-28-2019-NWSL,False,49,51
Orlando-Pride-Chicago-Red-Stars-June-30-2019-NWSL,False,53,47
Houston-Dash-Portland-Thorns-FC-June-29-2019-NWSL,False,44,56
North-Carolina-Courage-Houston-Dash-July-5-2019-NWSL,False,47,53
Orlando-Pride-Washington-Spirit-July-6-2019-NWSL,False,44,56
Portland-Thorns-FC-Reign-FC-July-5-2019-NWSL,False,46,54
Chicago-Red-Stars-Sky-Blue-FC-July-6-2019-NWSL,False,44,56
Sky-Blue-FC-Utah-Royals-FC-July-12-2019-NWSL,False,43,57
North-Carolina-Courage-Reign-FC-July-13-2019-NWSL,False,53,47
Portland-Thorns-FC-Orlando-Pride-July-14-2019-NWSL,False,57,43
Houston-Dash-Chicago-Red-Stars-July-13-2019-NWSL,False,46,54
Orlando-Pride-Sky-Blue-FC-July-20-2019-NWSL,False,52,48
Utah-Royals-FC-Portland-Thorns-FC-July-19-2019-NWSL,True,55,45
Chicago-Red-Stars-North-Carolina-Courage-July-21-2019-NWSL,False,50,50
Washington-Spirit-Houston-Dash-July-20-2019-NWSL,False,46,54
Sky-Blue-FC-Washington-Spirit-July-24-2019-NWSL,False,63,37
Portland-Thorns-FC-Houston-Dash-July-24-2019-NWSL,False,57,43
Reign-FC-Chicago-Red-Stars-July-28-2019-NWSL,False,44,56
Utah-Royals-FC-North-Carolina-Courage-July-27-2019-NWSL,False,45,55
Houston-Dash-Sky-Blue-FC-July-28-2019-NWSL,False,48,52
Houston-Dash-Reign-FC-August-2-2019-NWSL,False,44,56
North-Carolina-Courage-Washington-Spirit-August-2-2019-NWSL,False,60,40
Chicago-Red-Stars-Utah-Royals-FC-August-3-2019-NWSL,False,41,59
Portland-Thorns-FC-Sky-Blue-FC-August-3-2019-NWSL,True,53,47
Reign-FC-Portland-Thorns-FC-August-7-2019-NWSL,False,42,58
Utah-Royals-FC-Sky-Blue-FC-August-7-2019-NWSL,False,55,45
Washington-Spirit-Chicago-Red-Stars-August-10-2019-NWSL,False,53,47
Orlando-Pride-Houston-Dash-August-10-2019-NWSL,False,54,46
Portland-Thorns-FC-North-Carolina-Courage-August-11-2019-NWSL,False,47,53
Reign-FC-Utah-Royals-FC-August-11-2019-NWSL,False,48,52
Sky-Blue-FC-Chicago-Red-Stars-August-14-2019-NWSL,False,41,59
Orlando-Pride-Utah-Royals-FC-August-17-2019-NWSL,False,54,46
Sky-Blue-FC-Reign-FC-August-18-2019-NWSL,True,39,61
Portland-Thorns-FC-Washington-Spirit-August-17-2019-NWSL,False,41,59
Chicago-Red-Stars-Orlando-Pride-August-21-2019-NWSL,False,40,60
Washington-Spirit-Utah-Royals-FC-August-21-2019-NWSL,True,55,45
North-Carolina-Courage-Reign-FC-August-24-2019-NWSL,False,56,44
Washington-Spirit-Orlando-Pride-August-24-2019-NWSL,False,57,43
Portland-Thorns-FC-Chicago-Red-Stars-August-25-2019-NWSL,False,44,56
Houston-Dash-Sky-Blue-FC-August-24-2019-NWSL,False,47,53
Sky-Blue-FC-North-Carolina-Courage-September-7-2019-NWSL,False,57,43
Utah-Royals-FC-Portland-Thorns-FC-September-6-2019-NWSL,False,51,49
Chicago-Red-Stars-Houston-Dash-September-8-2019-NWSL,False,48,52
Reign-FC-Orlando-Pride-September-7-2019-NWSL,False,57,43
Orlando-Pride-Chicago-Red-Stars-September-11-2019-NWSL,False,56,44
Portland-Thorns-FC-North-Carolina-Courage-September-11-2019-NWSL,False,55,45
North-Carolina-Courage-Orlando-Pride-September-14-2019-NWSL,False,67,33
Washington-Spirit-Reign-FC-September-14-2019-NWSL,True,53,47
Houston-Dash-Utah-Royals-FC-September-13-2019-NWSL,False,45,55
