mid,tie,w_poss,l_poss
Vitoria-Setubal-Aves-November-3-2017-Primeira-Liga,False,55,46
Moreirense-Portimonense-November-4-2017-Primeira-Liga,True,34,66
Tondela-Boavista-November-4-2017-Primeira-Liga,False,40,60
Estoril-Rio-Ave-November-4-2017-Primeira-Liga,False,60,40
Porto-Belenenses-November-4-2017-Primeira-Liga,False,59,41
Chaves-Pacos-de-Ferreira-November-5-2017-Primeira-Liga,False,58,42
Feirense-Maritimo-November-5-2017-Primeira-Liga,False,37,63
Vitoria-Guimaraes-Benfica-November-5-2017-Primeira-Liga,False,56,44
Sporting-CP-Braga-November-5-2017-Primeira-Liga,True,59,41
Belenenses-Chaves-November-24-2017-Primeira-Liga,False,48,52
Portimonense-Tondela-November-25-2017-Primeira-Liga,False,61,39
Boavista-Moreirense-November-25-2017-Primeira-Liga,False,45,55
Aves-Porto-November-25-2017-Primeira-Liga,True,47,53
Maritimo-Estoril-November-26-2017-Primeira-Liga,True,33,67
Pacos-de-Ferreira-Sporting-CP-November-26-2017-Primeira-Liga,False,62,38
Benfica-Vitoria-Setubal-November-26-2017-Primeira-Liga,False,74,26
Braga-Feirense-November-27-2017-Primeira-Liga,False,64,36
Rio-Ave-Vitoria-Guimaraes-November-27-2017-Primeira-Liga,False,27,73
Sporting-CP-Belenenses-December-1-2017-Primeira-Liga,False,52,48
Porto-Benfica-December-1-2017-Primeira-Liga,True,53,47
Moreirense-Maritimo-December-2-2017-Primeira-Liga,True,58,42
Tondela-Rio-Ave-December-2-2017-Primeira-Liga,False,67,33
Chaves-Boavista-December-2-2017-Primeira-Liga,True,59,41
Feirense-Aves-December-3-2017-Primeira-Liga,False,61,39
Braga-Pacos-de-Ferreira-December-3-2017-Primeira-Liga,False,64,36
Vitoria-Setubal-Vitoria-Guimaraes-December-3-2017-Primeira-Liga,False,38,62
Estoril-Portimonense-December-4-2017-Primeira-Liga,True,61,40
Rio-Ave-Moreirense-December-8-2017-Primeira-Liga,False,76,24
Aves-Tondela-December-9-2017-Primeira-Liga,False,34,66
Benfica-Estoril-December-9-2017-Primeira-Liga,False,61,39
Boavista-Sporting-CP-December-9-2017-Primeira-Liga,False,54,46
Portimonense-Chaves-December-10-2017-Primeira-Liga,False,54,46
Belenenses-Pacos-de-Ferreira-December-10-2017-Primeira-Liga,True,56,44
Vitoria-Setubal-Porto-December-10-2017-Primeira-Liga,False,71,29
Vitoria-Guimaraes-Feirense-December-11-2017-Primeira-Liga,False,66,34
Maritimo-Braga-December-11-2017-Primeira-Liga,False,32,68
Pacos-de-Ferreira-Boavista-December-15-2017-Primeira-Liga,False,58,42
Estoril-Aves-December-16-2017-Primeira-Liga,False,49,51
Braga-Belenenses-December-16-2017-Primeira-Liga,False,57,43
Feirense-Vitoria-Setubal-December-17-2017-Primeira-Liga,False,45,55
Chaves-Rio-Ave-December-17-2017-Primeira-Liga,True,49,51
Sporting-CP-Portimonense-December-17-2017-Primeira-Liga,False,64,36
Tondela-Benfica-December-17-2017-Primeira-Liga,False,69,31
Moreirense-Vitoria-Guimaraes-December-18-2017-Primeira-Liga,False,36,64
Porto-Maritimo-December-18-2017-Primeira-Liga,False,73,27
Vitoria-Guimaraes-Tondela-December-23-2017-Primeira-Liga,False,39,61
Aves-Moreirense-January-3-2018-Primeira-Liga,False,45,55
Maritimo-Chaves-January-3-2018-Primeira-Liga,False,46,54
Boavista-Braga-January-3-2018-Primeira-Liga,False,39,61
Rio-Ave-Pacos-de-Ferreira-January-3-2018-Primeira-Liga,False,58,42
Feirense-Porto-January-3-2018-Primeira-Liga,False,69,31
Derby-de-Lisboa-Benfica-Sporting-CP-January-3-2018-Primeira-Liga,True,57,43
Vitoria-Setubal-Estoril-January-4-2018-Primeira-Liga,True,36,64
Portimonense-Belenenses-January-4-2018-Primeira-Liga,True,48,52
Braga-Rio-Ave-January-6-2018-Primeira-Liga,False,38,62
Chaves-Aves-January-7-2018-Primeira-Liga,True,74,26
Moreirense-Benfica-January-7-2018-Primeira-Liga,False,65,35
Sporting-CP-Maritimo-January-7-2018-Primeira-Liga,False,71,29
Porto-Vitoria-Guimaraes-January-7-2018-Primeira-Liga,False,65,36
Pacos-de-Ferreira-Portimonense-January-8-2018-Primeira-Liga,True,52,48
Estoril-Feirense-January-8-2018-Primeira-Liga,False,30,70
Tondela-Vitoria-Setubal-January-9-2018-Primeira-Liga,True,52,49
Belenenses-Boavista-January-9-2018-Primeira-Liga,True,41,59
Chaves-Vitoria-Guimaraes-January-12-2018-Primeira-Liga,False,57,43
Pacos-de-Ferreira-Maritimo-January-13-2018-Primeira-Liga,True,62,38
Braga-Benfica-January-13-2018-Primeira-Liga,False,50,50
Boavista-Portimonense-January-14-2018-Primeira-Liga,False,45,55
Tondela-Feirense-January-14-2018-Primeira-Liga,False,49,51
Belenenses-Rio-Ave-January-14-2018-Primeira-Liga,False,61,39
Sporting-CP-Aves-January-14-2018-Primeira-Liga,False,69,31
Moreirense-Vitoria-Setubal-January-15-2018-Primeira-Liga,True,65,35
Vitoria-Setubal-Sporting-CP-January-19-2018-Primeira-Liga,True,33,68
Porto-Tondela-January-19-2018-Primeira-Liga,False,65,35
Maritimo-Belenenses-January-20-2018-Primeira-Liga,True,38,63
Benfica-Chaves-January-20-2018-Primeira-Liga,False,60,40
Portimonense-Braga-January-20-2018-Primeira-Liga,False,40,60
Aves-Pacos-de-Ferreira-January-21-2018-Primeira-Liga,False,45,55
Feirense-Moreirense-January-21-2018-Primeira-Liga,False,38,62
Rio-Ave-Boavista-January-21-2018-Primeira-Liga,False,59,42
Vitoria-Guimaraes-Estoril-January-21-2018-Primeira-Liga,False,44,56
Portimonense-Rio-Ave-January-29-2018-Primeira-Liga,False,31,69
Pacos-de-Ferreira-Feirense-January-29-2018-Primeira-Liga,False,59,41
Belenenses-Benfica-January-29-2018-Primeira-Liga,True,51,49
Braga-Aves-January-30-2018-Primeira-Liga,False,54,46
Estoril-Tondela-January-30-2018-Primeira-Liga,False,56,44
Moreirense-Porto-January-30-2018-Primeira-Liga,True,30,70
Boavista-Maritimo-January-31-2018-Primeira-Liga,False,60,40
Chaves-Vitoria-Setubal-January-31-2018-Primeira-Liga,True,49,51
Sporting-CP-Vitoria-Guimaraes-January-31-2018-Primeira-Liga,False,72,28
Benfica-Rio-Ave-February-3-2018-Primeira-Liga,False,63,38
Porto-Braga-February-3-2018-Primeira-Liga,False,50,50
Tondela-Moreirense-February-4-2018-Primeira-Liga,False,38,62
Feirense-Chaves-February-4-2018-Primeira-Liga,False,62,38
Estoril-Sporting-CP-February-4-2018-Primeira-Liga,False,46,54
Vitoria-Guimaraes-Pacos-de-Ferreira-February-4-2018-Primeira-Liga,False,41,59
Maritimo-Portimonense-February-5-2018-Primeira-Liga,False,37,63
Vitoria-Setubal-Belenenses-February-5-2018-Primeira-Liga,False,41,59
Aves-Boavista-February-6-2018-Primeira-Liga,False,43,57
Pacos-de-Ferreira-Tondela-February-9-2018-Primeira-Liga,False,31,70
Rio-Ave-Maritimo-February-10-2018-Primeira-Liga,False,68,32
Braga-Vitoria-Setubal-February-10-2018-Primeira-Liga,False,48,52
Portimonense-Benfica-February-10-2018-Primeira-Liga,False,62,39
Belenenses-Aves-February-11-2018-Primeira-Liga,False,26,75
Chaves-Porto-February-11-2018-Primeira-Liga,False,43,57
Sporting-CP-Feirense-February-11-2018-Primeira-Liga,False,65,35
Boavista-Vitoria-Guimaraes-February-11-2018-Primeira-Liga,False,49,51
Moreirense-Estoril-February-12-2018-Primeira-Liga,False,70,30
Feirense-Portimonense-February-16-2018-Primeira-Liga,False,48,52
Aves-Maritimo-February-17-2018-Primeira-Liga,True,65,35
Benfica-Boavista-February-17-2018-Primeira-Liga,False,65,35
Estoril-Belenenses-February-17-2018-Primeira-Liga,False,42,58
Moreirense-Chaves-February-18-2018-Primeira-Liga,False,48,52
Vitoria-Setubal-Pacos-de-Ferreira-February-18-2018-Primeira-Liga,False,54,46
Porto-Rio-Ave-February-18-2018-Primeira-Liga,False,45,55
Vitoria-Guimaraes-Braga-February-18-2018-Primeira-Liga,False,57,43
Tondela-Sporting-CP-February-19-2018-Primeira-Liga,False,66,34
Estoril-Porto-February-21-2018-Primeira-Liga,False,55,45
Rio-Ave-Aves-February-23-2018-Primeira-Liga,True,69,31
Belenenses-Feirense-February-24-2018-Primeira-Liga,False,56,44
Maritimo-Vitoria-Guimaraes-February-24-2018-Primeira-Liga,False,42,58
Pacos-de-Ferreira-Benfica-February-24-2018-Primeira-Liga,False,73,27
Chaves-Estoril-February-25-2018-Primeira-Liga,False,44,56
Boavista-Vitoria-Setubal-February-25-2018-Primeira-Liga,False,42,58
Portimonense-Porto-February-25-2018-Primeira-Liga,False,61,39
Braga-Tondela-February-26-2018-Primeira-Liga,False,69,31
Sporting-CP-Moreirense-February-26-2018-Primeira-Liga,False,52,48
Porto-Sporting-CP-March-2-2018-Primeira-Liga,False,45,55
Feirense-Boavista-March-3-2018-Primeira-Liga,False,46,54
Benfica-Maritimo-March-3-2018-Primeira-Liga,False,76,24
Estoril-Braga-March-3-2018-Primeira-Liga,False,43,57
Tondela-Chaves-March-4-2018-Primeira-Liga,False,29,71
Moreirense-Pacos-de-Ferreira-March-4-2018-Primeira-Liga,False,52,48
Vitoria-Setubal-Rio-Ave-March-4-2018-Primeira-Liga,False,37,63
Vitoria-Guimaraes-Belenenses-March-4-2018-Primeira-Liga,True,48,52
Aves-Portimonense-March-5-2018-Primeira-Liga,False,38,62
Braga-Moreirense-March-9-2018-Primeira-Liga,False,49,51
Rio-Ave-Feirense-March-10-2018-Primeira-Liga,False,63,37
Benfica-Aves-March-10-2018-Primeira-Liga,False,73,28
Boavista-Estoril-March-10-2018-Primeira-Liga,False,57,43
Portimonense-Vitoria-Guimaraes-March-11-2018-Primeira-Liga,False,61,39
Maritimo-Vitoria-Setubal-March-11-2018-Primeira-Liga,False,44,56
Belenenses-Tondela-March-11-2018-Primeira-Liga,True,58,42
Pacos-de-Ferreira-Porto-March-11-2018-Primeira-Liga,False,36,64
Chaves-Sporting-CP-March-12-2018-Primeira-Liga,False,53,47
Vitoria-Setubal-Portimonense-March-16-2018-Primeira-Liga,True,53,47
