mid,tie,w_poss,l_poss
NEC-Nijmegen-Vitesse-October-23-2016-Eredivisie,True,48,52
Groningen-AZ-Alkmaar-October-23-2016-Eredivisie,False,45,55
De-Klassieker-Feyenoord-Ajax-October-23-2016-Eredivisie,True,56,44
Heerenveen-Heracles-Almelo-October-23-2016-Eredivisie,False,59,41
Twente-Roda-JC-Kerkrade-October-28-2016-Eredivisie,True,71,29
Willem-II-Groningen-October-29-2016-Eredivisie,False,44,56
Heracles-Almelo-Sparta-Rotterdam-October-29-2016-Eredivisie,True,64,37
Vitesse-PSV-Eindhoven-October-29-2016-Eredivisie,False,39,62
Ajax-Excelsior-October-29-2016-Eredivisie,False,68,32
Zwolle-Go-Ahead-Eagles-October-30-2016-Eredivisie,False,46,54
Feyenoord-Heerenveen-October-30-2016-Eredivisie,True,49,51
Utrecht-NEC-Nijmegen-October-30-2016-Eredivisie,True,49,52
ADO-Den-Haag-AZ-Alkmaar-October-30-2016-Eredivisie,False,59,41
Sparta-Rotterdam-Heerenveen-November-4-2016-Eredivisie,False,32,68
ADO-Den-Haag-Willem-II-November-5-2016-Eredivisie,False,49,51
PSV-Eindhoven-Twente-November-5-2016-Eredivisie,True,61,39
NEC-Nijmegen-Groningen-November-5-2016-Eredivisie,True,42,58
Zwolle-Roda-JC-Kerkrade-November-5-2016-Eredivisie,True,69,31
Utrecht-Excelsior-November-6-2016-Eredivisie,False,53,47
Vitesse-Heracles-Almelo-November-6-2016-Eredivisie,False,41,59
AZ-Alkmaar-Ajax-November-6-2016-Eredivisie,True,38,62
Go-Ahead-Eagles-Feyenoord-November-6-2016-Eredivisie,False,40,60
Heracles-Almelo-Go-Ahead-Eagles-November-19-2016-Eredivisie,False,63,37
Heerenveen-Vitesse-November-19-2016-Eredivisie,True,56,44
Willem-II-PSV-Eindhoven-November-19-2016-Eredivisie,True,34,66
Groningen-ADO-Den-Haag-November-19-2016-Eredivisie,False,54,46
Excelsior-Sparta-Rotterdam-November-19-2016-Eredivisie,False,39,61
Roda-JC-Kerkrade-AZ-Alkmaar-November-20-2016-Eredivisie,True,34,66
Ajax-NEC-Nijmegen-November-20-2016-Eredivisie,False,70,30
Twente-Utrecht-November-20-2016-Eredivisie,True,64,37
Feyenoord-Zwolle-November-20-2016-Eredivisie,False,52,49
Go-Ahead-Eagles-Willem-II-November-25-2016-Eredivisie,False,41,60
Vitesse-Excelsior-November-26-2016-Eredivisie,True,63,37
Zwolle-Groningen-November-26-2016-Eredivisie,False,37,63
PSV-Eindhoven-ADO-Den-Haag-November-26-2016-Eredivisie,False,74,26
NEC-Nijmegen-Twente-November-26-2016-Eredivisie,False,33,67
Sparta-Rotterdam-Roda-JC-Kerkrade-November-27-2016-Eredivisie,True,61,39
AZ-Alkmaar-Heracles-Almelo-November-27-2016-Eredivisie,False,65,35
Heerenveen-Ajax-November-27-2016-Eredivisie,False,61,39
Utrecht-Feyenoord-November-27-2016-Eredivisie,True,47,53
Heracles-Almelo-NEC-Nijmegen-December-2-2016-Eredivisie,False,48,52
Go-Ahead-Eagles-Heerenveen-December-3-2016-Eredivisie,False,49,51
Roda-JC-Kerkrade-PSV-Eindhoven-December-3-2016-Eredivisie,True,26,75
Excelsior-AZ-Alkmaar-December-3-2016-Eredivisie,True,33,67
Vitesse-Zwolle-December-3-2016-Eredivisie,False,46,54
ADO-Den-Haag-Utrecht-December-4-2016-Eredivisie,False,56,44
Feyenoord-Sparta-Rotterdam-December-4-2016-Eredivisie,False,66,34
Willem-II-Twente-December-4-2016-Eredivisie,True,51,49
Ajax-Groningen-December-4-2016-Eredivisie,False,59,41
Groningen-Roda-JC-Kerkrade-December-9-2016-Eredivisie,False,60,40
