mid,tie,w_poss,l_poss
Athletico-Paranaense-Sao-Paulo-July-1-2015-Serie-A,False,47,53
Gremio-Cruzeiro-July-1-2015-Serie-A,False,58,42
Joinville-Flamengo-July-1-2015-Serie-A,False,38,62
Fluminense-Santos-July-2-2015-Serie-A,False,52,48
Coritiba-Joinville-July-4-2015-Serie-A,True,58,42
Avai-Sport-Recife-July-5-2015-Serie-A,True,51,49
Sao-Paulo-Fluminense-July-5-2015-Serie-A,True,60,40
Goias-Corinthians-July-5-2015-Serie-A,True,39,61
Santos-Gremio-July-5-2015-Serie-A,False,58,42
Internacional-Atletico-Mineiro-July-5-2015-Serie-A,False,54,46
Ponte-Preta-Palmeiras-July-5-2015-Serie-A,False,48,52
Flamengo-Figueirense-July-5-2015-Serie-A,False,38,62
Chapecoense-Vasco-da-Gama-July-4-2015-Serie-A,False,67,33
Cruzeiro-Athletico-Paranaense-July-4-2015-Serie-A,False,53,47
Chapecoense-Gremio-July-8-2015-Serie-A,False,41,59
Goias-Santos-July-8-2015-Serie-A,False,41,59
Coritiba-Ponte-Preta-July-8-2015-Serie-A,True,52,48
Corinthians-Athletico-Paranaense-July-9-2015-Serie-A,False,48,52
Figueirense-Joinville-July-8-2015-Serie-A,False,49,51
Palmeiras-Avai-July-8-2015-Serie-A,False,56,44
Internacional-Flamengo-July-8-2015-Serie-A,False,41,59
Atletico-Mineiro-Sport-Recife-July-8-2015-Serie-A,False,53,47
Vasco-da-Gama-Sao-Paulo-July-8-2015-Serie-A,False,52,48
Fluminense-Cruzeiro-July-9-2015-Serie-A,False,39,61
Gremio-Vasco-da-Gama-July-11-2015-Serie-A,False,62,38
Santos-Figueirense-July-11-2015-Serie-A,False,48,52
Sao-Paulo-Coritiba-July-12-2015-Serie-A,False,50,50
Athletico-Paranaense-Fluminense-July-12-2015-Serie-A,False,41,59
Flamengo-Corinthians-July-12-2015-Serie-A,False,40,60
Joinville-Internacional-July-12-2015-Serie-A,False,38,62
Cruzeiro-Goias-July-12-2015-Serie-A,False,63,37
Avai-Chapecoense-July-12-2015-Serie-A,False,40,60
Sport-Recife-Palmeiras-July-12-2015-Serie-A,True,58,42
Ponte-Preta-Atletico-Mineiro-July-11-2015-Serie-A,False,55,45
Flamengo-Gremio-July-18-2015-Serie-A,False,40,60
Internacional-Goias-July-18-2015-Serie-A,False,63,37
Athletico-Paranaense-Chapecoense-July-19-2015-Serie-A,False,57,43
Palmeiras-Santos-July-19-2015-Serie-A,False,43,57
Sport-Recife-Sao-Paulo-July-19-2015-Serie-A,False,51,49
Fluminense-Vasco-da-Gama-July-19-2015-Serie-A,False,58,42
Figueirense-Coritiba-July-19-2015-Serie-A,True,46,54
Cruzeiro-Avai-July-19-2015-Serie-A,True,66,34
Joinville-Ponte-Preta-July-19-2015-Serie-A,True,53,47
Corinthians-Atletico-Mineiro-July-18-2015-Serie-A,False,45,55
Avai-Athletico-Paranaense-July-25-2015-Serie-A,False,56,44
Gremio-Sport-Recife-July-25-2015-Serie-A,True,57,43
Santos-Joinville-July-26-2015-Serie-A,False,48,52
Chapecoense-Fluminense-July-26-2015-Serie-A,False,52,48
Coritiba-Corinthians-July-26-2015-Serie-A,True,54,46
Ponte-Preta-Internacional-July-26-2015-Serie-A,True,57,43
Goias-Flamengo-July-26-2015-Serie-A,False,56,44
Sao-Paulo-Cruzeiro-July-26-2015-Serie-A,False,50,50
Vasco-da-Gama-Palmeiras-July-26-2015-Serie-A,False,46,54
Atletico-Mineiro-Figueirense-July-25-2015-Serie-A,False,62,38
