mid,tie,w_poss,l_poss
Spezia-Benevento-November-18-2018-Serie-B,False,47,53
Hellas-Verona-Palermo-November-23-2018-Serie-B,True,43,57
Padova-Carpi-November-24-2018-Serie-B,False,34,66
Venezia-Brescia-November-24-2018-Serie-B,False,32,68
Livorno-Cittadella-November-24-2018-Serie-B,True,46,54
Benevento-Perugia-November-24-2018-Serie-B,False,45,55
Spezia-Foggia-November-25-2018-Serie-B,True,50,50
Pescara-Ascoli-November-25-2018-Serie-B,True,55,45
Lecce-Cremonese-November-25-2018-Serie-B,False,56,44
Crotone-Cosenza-November-26-2018-Serie-B,False,48,52
Palermo-Benevento-November-30-2018-Serie-B,True,52,48
Cittadella-Salernitana-December-1-2018-Serie-B,False,56,44
Cosenza-Padova-December-1-2018-Serie-B,False,66,34
Cremonese-Crotone-December-1-2018-Serie-B,False,54,46
Ascoli-Spezia-December-1-2018-Serie-B,False,35,65
Brescia-Livorno-December-2-2018-Serie-B,False,43,57
Carpi-Lecce-December-2-2018-Serie-B,False,60,40
Perugia-Pescara-December-2-2018-Serie-B,False,50,50
Foggia-Venezia-December-3-2018-Serie-B,True,61,39
Pescara-Carpi-December-7-2018-Serie-B,False,65,35
Padova-Palermo-December-8-2018-Serie-B,False,55,45
Lecce-Perugia-December-8-2018-Serie-B,True,49,51
Spezia-Cosenza-December-8-2018-Serie-B,False,45,55
Venezia-Ascoli-December-8-2018-Serie-B,False,46,54
Cremonese-Cittadella-December-9-2018-Serie-B,True,42,58
Livorno-Foggia-December-9-2018-Serie-B,False,38,62
Benevento-Hellas-Verona-December-9-2018-Serie-B,False,59,41
Salernitana-Brescia-December-10-2018-Serie-B,False,50,50
Foggia-Cremonese-December-14-2018-Serie-B,False,40,60
Perugia-Spezia-December-15-2018-Serie-B,True,47,53
Palermo-Livorno-December-15-2018-Serie-B,True,59,41
Ascoli-Cittadella-December-15-2018-Serie-B,True,44,56
Carpi-Salernitana-December-16-2018-Serie-B,False,41,59
Crotone-Venezia-December-16-2018-Serie-B,True,60,40
Cosenza-Benevento-December-16-2018-Serie-B,True,57,43
Brescia-Lecce-December-16-2018-Serie-B,False,53,47
Hellas-Verona-Pescara-December-17-2018-Serie-B,False,54,46
Ascoli-Brescia-December-21-2018-Serie-B,True,48,52
Cremonese-Carpi-December-22-2018-Serie-B,False,33,67
Livorno-Hellas-Verona-December-22-2018-Serie-B,True,43,57
Salernitana-Foggia-December-23-2018-Serie-B,False,46,54
Lecce-Padova-December-23-2018-Serie-B,False,57,43
Venezia-Cosenza-December-23-2018-Serie-B,False,46,54
Cittadella-Perugia-December-23-2018-Serie-B,True,61,39
Spezia-Palermo-December-23-2018-Serie-B,True,46,54
Benevento-Crotone-December-23-2018-Serie-B,False,46,54
Brescia-Cremonese-December-26-2018-Serie-B,False,54,46
Carpi-Livorno-December-26-2018-Serie-B,False,48,52
Pescara-Venezia-December-27-2018-Serie-B,False,54,46
Cosenza-Salernitana-December-27-2018-Serie-B,True,56,44
Padova-Benevento-December-27-2018-Serie-B,False,57,43
Hellas-Verona-Cittadella-December-27-2018-Serie-B,False,42,58
Crotone-Spezia-December-27-2018-Serie-B,False,41,59
Palermo-Ascoli-December-27-2018-Serie-B,False,53,47
Perugia-Foggia-December-27-2018-Serie-B,False,43,57
Foggia-Hellas-Verona-December-30-2018-Serie-B,True,48,52
Ascoli-Crotone-December-30-2018-Serie-B,False,55,45
Cremonese-Perugia-December-30-2018-Serie-B,False,39,61
Salernitana-Pescara-December-30-2018-Serie-B,False,46,54
Venezia-Carpi-December-30-2018-Serie-B,True,70,30
Cittadella-Palermo-December-30-2018-Serie-B,False,47,53
Benevento-Brescia-December-30-2018-Serie-B,True,54,46
Livorno-Padova-December-30-2018-Serie-B,True,56,44
Spezia-Lecce-December-30-2018-Serie-B,True,42,58
Palermo-Salernitana-January-18-2019-Serie-B,False,46,54
Crotone-Cittadella-January-19-2019-Serie-B,True,49,51
Lecce-Benevento-January-19-2019-Serie-B,True,56,44
Carpi-Foggia-January-19-2019-Serie-B,False,60,40
Perugia-Brescia-January-19-2019-Serie-B,False,37,63
Cosenza-Ascoli-January-20-2019-Serie-B,True,53,47
Padova-Hellas-Verona-January-20-2019-Serie-B,False,23,77
Pescara-Cremonese-January-20-2019-Serie-B,True,64,36
Spezia-Venezia-January-21-2019-Serie-B,True,66,34
Foggia-Crotone-January-25-2019-Serie-B,False,38,62
Cremonese-Palermo-January-26-2019-Serie-B,False,49,51
Cittadella-Carpi-January-26-2019-Serie-B,False,60,40
Ascoli-Perugia-January-26-2019-Serie-B,False,51,49
Salernitana-Lecce-January-26-2019-Serie-B,False,50,50
Livorno-Pescara-January-27-2019-Serie-B,True,52,48
Venezia-Padova-January-27-2019-Serie-B,False,50,50
Brescia-Spezia-January-27-2019-Serie-B,True,57,43
Hellas-Verona-Cosenza-January-28-2019-Serie-B,True,52,48
Cosenza-Cittadella-February-2-2019-Serie-B,False,49,51
Padova-Salernitana-February-2-2019-Serie-B,True,41,59
Carpi-Hellas-Verona-February-2-2019-Serie-B,True,33,67
Spezia-Cremonese-February-2-2019-Serie-B,False,50,50
Crotone-Livorno-February-3-2019-Serie-B,True,57,43
Benevento-Venezia-February-3-2019-Serie-B,False,52,48
Pescara-Brescia-February-3-2019-Serie-B,False,40,60
Palermo-Foggia-February-4-2019-Serie-B,True,51,49
Salernitana-Benevento-February-8-2019-Serie-B,False,47,53
Perugia-Palermo-February-9-2019-Serie-B,False,38,62
Cremonese-Padova-February-9-2019-Serie-B,True,66,34
Cittadella-Spezia-February-9-2019-Serie-B,False,57,43
Brescia-Carpi-February-9-2019-Serie-B,False,61,39
Livorno-Cosenza-February-10-2019-Serie-B,False,46,54
Foggia-Pescara-February-10-2019-Serie-B,True,57,43
Hellas-Verona-Crotone-February-10-2019-Serie-B,True,50,50
Venezia-Lecce-February-11-2019-Serie-B,True,38,62
Palermo-Brescia-February-15-2019-Serie-B,True,64,36
Benevento-Cittadella-February-16-2019-Serie-B,False,41,59
Carpi-Perugia-February-16-2019-Serie-B,False,50,50
Padova-Foggia-February-16-2019-Serie-B,True,42,58
Ascoli-Salernitana-February-16-2019-Serie-B,False,47,53
Cosenza-Cremonese-February-17-2019-Serie-B,False,56,44
Lecce-Livorno-February-17-2019-Serie-B,False,67,33
Spezia-Hellas-Verona-February-17-2019-Serie-B,False,52,48
Crotone-Pescara-February-18-2019-Serie-B,False,41,59
Hellas-Verona-Salernitana-February-22-2019-Serie-B,False,58,42
Cittadella-Lecce-February-23-2019-Serie-B,False,52,48
Brescia-Crotone-February-23-2019-Serie-B,False,45,55
Cremonese-Ascoli-February-23-2019-Serie-B,False,44,56
Carpi-Spezia-February-23-2019-Serie-B,False,41,59
Perugia-Cosenza-February-23-2019-Serie-B,False,34,66
Pescara-Padova-February-23-2019-Serie-B,False,53,47
Foggia-Benevento-February-23-2019-Serie-B,True,43,57
Livorno-Venezia-February-24-2019-Serie-B,False,53,47
Benevento-Pescara-February-26-2019-Serie-B,False,46,54
Lecce-Hellas-Verona-February-26-2019-Serie-B,False,46,54
Padova-Brescia-February-26-2019-Serie-B,True,32,68
Crotone-Palermo-February-26-2019-Serie-B,False,40,60
Salernitana-Cremonese-February-26-2019-Serie-B,False,55,45
Cosenza-Carpi-February-26-2019-Serie-B,False,61,39
Ascoli-Foggia-February-26-2019-Serie-B,True,33,67
Venezia-Perugia-February-27-2019-Serie-B,False,44,56
Spezia-Livorno-February-27-2019-Serie-B,False,50,50
Foggia-Cosenza-March-1-2019-Serie-B,False,43,57
Padova-Crotone-March-2-2019-Serie-B,True,38,62
Brescia-Cittadella-March-2-2019-Serie-B,False,42,58
Carpi-Ascoli-March-2-2019-Serie-B,True,47,53
Palermo-Lecce-March-2-2019-Serie-B,False,44,56
Perugia-Salernitana-March-3-2019-Serie-B,False,52,48
Pescara-Spezia-March-3-2019-Serie-B,False,44,56
